web-scraper-order,web-scraper-start-url,Date,Open,Close
1620615863-23910,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2015",538.43,532.11
1620615863-23898,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2016",697.63,735.72
1620615863-23886,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2017",901.94,964.86
1620615863-23874,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2018",1013.66,1084.99
1620615863-23862,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2019",1188.05,1103.63
1620615863-23850,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2020",1328.5,1428.92
1620615863-23838,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 01, 2021",2402.72,2398.69
1620615863-23837,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"May 07, 2021",2400,2398.69
1620615863-24038,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2004",96.41,90.65
1620615863-24026,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2005",185.24,201.7
1620615863-24014,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2006",238.49,241.5
1620615863-24002,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2007",350.08,345.21
1620615863-23990,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2008",178.12,145.93
1620615863-23978,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2009",267.54,290.41
1620615863-23966,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2010",306.72,276.82
1620615863-23954,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2011",288.97,298.58
1620615863-23942,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2012",338.48,347.88
1620615863-23930,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2013",513.97,527.82
1620615863-23917,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2014",553.98,540.35
1620615863-23904,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2015",711.06,742.6
1620615863-23892,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2016",782.89,758.04
1620615863-23880,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2017",1017.21,1021.41
1620615863-23868,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2018",1075.8,1094.43
1620615863-23856,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2019",1265,1304.96
1620615863-23844,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Nov 01, 2020",1628.16,1760.74
1620615863-24039,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2004",65.16,94.96
1620615863-24027,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2005",156.23,185.38
1620615863-24015,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2006",200.2,237.31
1620615863-24003,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2007",283.92,352.18
1620615863-23991,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2008",204.81,179.01
1620615863-23979,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2009",245.58,267.06
1620615863-23967,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2010",264.01,305.7
1620615863-23955,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2011",253.97,295.21
1620615863-23943,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2012",378.11,338.88
1620615863-23931,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2013",438.48,513.37
1620615863-23918,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2014",574.43,557.55
1620615863-23905,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2015",608.37,710.81
1620615863-23893,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2016",774.25,784.54
1620615863-23881,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2017",959.98,1016.64
1620615863-23869,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2018",1199.89,1076.77
1620615863-23857,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2019",1219,1260.11
1620615863-23845,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Oct 01, 2020",1484.27,1621.01
1620615863-24040,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2004",51.16,64.56
1620615863-24028,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2005",142.42,157.64
1620615863-24016,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2006",189.78,200.2
1620615863-24004,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2007",256.55,282.58
1620615863-23992,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2008",237.49,199.51
1620615863-23980,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2009",228.98,247
1620615863-23968,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2010",226.64,261.91
1620615863-23956,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2011",269.37,256.56
1620615863-23944,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2012",341,375.84
1620615863-23932,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2013",425.58,436.32
1620615863-23919,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2014",570.28,575.78
1620615863-23906,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2015",602.36,608.42
1620615863-23894,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2016",769.25,777.29
1620615863-23882,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2017",941.13,959.11
1620615863-23870,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2018",1204.27,1193.47
1620615863-23858,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2019",1177.03,1219
1620615863-23846,https://finance.yahoo.com/quote/GOOG/history?period1=1092873600&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true,"Sep 01, 2020",1636.63,1469.6
